Date    Sales Per Share
03/31/2002	8.91
06/30/2002	8.86
09/30/2002	8.62
12/31/2002	8.83
03/31/2003	9.01
06/30/2003	9.28
09/30/2003	9.23
01/31/2004	9.54
03/31/2004	9.59
09/30/2004	11.33
10/31/2005	13.56
06/30/2006	13.35
07/31/2006	13.39
08/31/2006	13.73
09/30/2006	13.83
11/30/2006	14.03
12/31/2006	14.29
01/31/2007	14.44
02/28/2007	14.54
03/31/2007	14.77
04/30/2007	15.51
05/31/2007	15.61
06/30/2007	15.75
07/31/2007	15.99
08/31/2007	16.31
09/30/2007	16.22
10/31/2007	16.63
12/31/2007	16.59
01/31/2008	16.70
02/29/2008	17.12
05/31/2008	18.26
06/30/2008	17.44
08/31/2008	17.25
09/30/2008	17.82
10/31/2008	17.37
11/30/2008	17.91
12/31/2008	17.21
01/31/2009	17.49
02/28/2009	18.59
03/31/2009	18.44
05/31/2009	18.51
06/30/2009	18.73
07/31/2009	18.34
08/31/2009	18.10
09/30/2009	18.00
10/31/2009	18.31
11/30/2009	17.62
12/31/2009	19.14
01/31/2010	18.14
02/28/2010	18.20
03/31/2010	18.24
04/30/2010	18.71
05/31/2010	19.00
06/30/2010	19.43
07/31/2010	19.92
08/31/2010	20.32
09/30/2010	20.35
10/31/2010	20.95
11/30/2010	21.43
12/31/2010	21.18
01/31/2011	21.79
02/28/2011	22.13
03/31/2011	22.33
04/30/2011	24.18
05/31/2011	25.35
06/30/2011	24.37
07/31/2011	24.77
08/31/2011	25.26
09/30/2011	25.11
10/31/2011	25.74
11/30/2011	26.25
12/31/2011	25.97
01/31/2012	26.42
02/29/2012	27.07
03/31/2012	27.13
04/30/2012	29.04
05/31/2012	28.32
06/30/2012	28.38
07/31/2012	29.19
08/31/2012	29.75
09/30/2012	29.70
10/31/2012	30.20
11/30/2012	30.77
12/31/2012	29.34
01/31/2013	29.72
02/28/2013	29.59
03/31/2013	29.75
04/30/2013	30.22
05/31/2013	30.37
06/30/2013	30.32
07/31/2013	31.03
08/31/2013	31.19
09/30/2013	31.15
10/31/2013	30.64
11/30/2013	31.26
12/31/2013	30.22
01/31/2014	30.48
02/28/2014	30.92
03/31/2014	30.88
04/30/2014	31.10
05/31/2014	31.49
06/30/2014	31.29
07/31/2014	32.08
08/31/2014	32.39
09/30/2014	32.28
10/31/2014	32.94
11/30/2014	33.44
12/31/2014	34.85
01/31/2015	35.46
02/28/2015	35.07
03/31/2015	36.28
04/30/2015	36.96
05/31/2015	37.17
06/30/2015	37.19
07/31/2015	38.17
08/31/2015	37.82
09/30/2015	38.45
10/31/2015	38.02
11/30/2015	38.22
12/31/2015	37.29
01/31/2016	37.37
02/29/2016	37.85
03/31/2016	37.78
04/30/2016	37.63
05/31/2016	37.95
06/30/2016	37.88
07/31/2016	37.90
08/31/2016	38.56
09/30/2016	38.55
10/31/2016	38.98
11/30/2016	39.54
12/31/2016	38.94
01/31/2017	38.93
02/28/2017	40.12
03/31/2017	40.60
04/30/2017	40.35
05/31/2017	41.42
06/30/2017	41.53
07/31/2017	41.86
08/31/2017	42.45
09/30/2017	42.30
10/31/2017	42.97
11/30/2017	43.36
12/31/2017	42.65
01/31/2018	42.61
02/28/2018	44.09
03/31/2018	44.51
04/30/2018	45.31
05/31/2018	46.06
06/30/2018	46.20
07/31/2018	47.21
08/31/2018	48.22
09/30/2018	48.12
10/31/2018	49.19
11/30/2018	50.00
12/31/2018	48.93
01/31/2019	49.77
02/28/2019	51.22

