2002-04-30	28.65
2002-07-31	21.61
2002-08-31	22.14
2002-09-30	20.37
2002-10-31	22.37
2003-02-28	25.43
2003-03-31	23.74
2003-04-30	24.58
2003-05-31	23.47
2003-06-30	22.94
2003-08-31	21.65
2003-09-30	21.9
2003-10-31	21.52
2003-12-31	22.69
2004-01-31	21.78
2004-02-29	21.7
2004-03-31	22.03
2004-04-30	19.92
2004-05-31	20.02
2004-06-30	20.14
2004-07-31	19.91
2004-08-31	20.29
2004-09-30	21.13
2004-10-31	21.55
2004-11-30	22.08
2004-12-31	22.57
2005-01-31	21.45
2005-02-28	17.79
2005-03-31	19.44
2005-04-30	21.57
2005-05-31	21.19
2005-06-30	20.0
2005-07-31	19.85
2005-08-31	20.32
2005-09-30	18.32
2005-10-31	18.38
2005-11-30	18.29
2005-12-31	18.03
2006-01-31	18.45
2006-02-28	17.14
2006-03-31	20.51
2006-04-30	21.12
2006-05-31	22.22
2006-06-30	20.93
2006-07-31	20.81
2006-08-31	21.14
2006-09-30	19.51
2006-10-31	19.09
2006-11-30	19.47
2006-12-31	19.11
2007-01-31	18.76
2007-02-28	18.85
2007-03-31	21.94
2007-05-31	21.86
2007-06-30	20.9
2007-07-31	21.08
2007-08-31	20.94
2007-09-30	21.76
2007-10-31	22.11
2007-11-30	22.76
2007-12-31	22.28
2008-01-31	22.57
2008-02-29	24.87
2008-03-31	27.41
2008-04-30	26.77
2008-05-31	26.72
2008-06-30	29.91
2008-07-31	30.3
2008-08-31	28.37
2008-09-30	26.48
2008-10-31	23.91
2008-11-30	23.67
2008-12-31	25.82
2009-01-31	23.61
2009-02-28	25.07
2009-03-31	26.74
2009-04-30	27.68
2009-05-31	29.75
2009-06-30	30.51
2009-07-31	31.04
2009-08-31	30.62
2009-09-30	31.65
2009-10-31	28.47
2009-11-30	28.99
2009-12-31	27.94
2010-01-31	27.31
2010-02-28	26.71
2010-03-31	26.44
2010-04-30	25.49
2010-05-31	25.09
2010-06-30	21.41
2010-07-31	22.7
2010-08-31	22.43
2010-09-30	24.67
2010-10-31	24.4
2010-11-30	23.18
2010-12-31	23.28
2011-01-31	23.67
2011-02-28	23.91
2011-03-31	25.62
2011-04-30	27.42
2011-05-31	27.96
2011-06-30	28.36
2011-07-31	28.4
2011-08-31	27.59
2011-09-30	26.26
2011-10-31	27.97
2011-11-30	28.15
2011-12-31	26.28
2012-01-31	26.29
2012-02-29	26.85
2012-03-31	26.06
2012-04-30	24.41
2012-05-31	26.08
2012-06-30	26.65
2012-07-31	22.14
2012-08-31	23.44
2012-09-30	23.6
2012-10-31	24.07
2012-11-30	24.91
2012-12-31	25.11
2013-01-31	26.38
2013-02-28	25.51
2013-03-31	24.57
2013-04-30	29.51
2013-05-31	29.38
2013-06-30	25.45
2013-07-31	26.82
2013-08-31	27.49
2013-09-30	27.18
2013-10-31	27.05
2013-11-30	28.17
2013-12-31	28.19
2014-01-31	26.92
2014-02-28	27.33
2014-03-31	27.83
2014-04-30	28.12
2014-05-31	27.42
2014-06-30	27.96
2014-07-31	27.54
2014-08-31	26.59
2014-09-30	25.68
2014-10-31	26.28
2014-11-30	26.47
2014-12-31	24.65
2015-01-31	23.14
2015-02-28	25.55
2015-03-31	21.05
2015-04-30	21.99
2015-05-31	21.1
2015-06-30	20.96
2015-07-31	21.1
2015-08-31	20.79
2015-09-30	20.23
2015-10-31	21.97
2015-11-30	19.02
2015-12-31	19.75
2016-01-31	17.54
2016-02-29	19.71
2016-03-31	20.44
2016-04-30	20.76
2016-05-31	20.6
2016-06-30	20.42
2016-07-31	21.57
2016-08-31	20.5
2016-09-30	20.41
2016-10-31	19.76
2016-11-30	19.46
2016-12-31	20.44
2017-01-31	19.77
2017-02-28	19.43
2017-03-31	19.72
2017-04-30	21.33
2017-05-31	20.96
2017-06-30	20.95
2017-07-31	21.88
2017-08-31	22.42
2017-09-30	22.89
2017-10-31	22.08
2017-11-30	22.99
2017-12-31	23.29
2018-01-31	23.91
2018-02-28	23.93
2018-03-31	24.1
2018-04-30	23.43
2018-05-31	23.65
2018-06-30	22.23
2018-07-31	23.83
2018-08-31	23.83
2018-09-30	24.16
2018-10-31	23.41
2018-11-30	21.48
2018-12-31	21.3
2019-01-31	21.75
2019-02-28	21.92
